LIQUIDITY_PROVIDER,TOKEN,POOLNAME,FEES_COLLECTED_USD
0xa35d0c0e89f17e89f154018bdc02b309888701ca,WETH,USDC-WETH 3000 60,135.72102330835284
0xef9082944bd910d470f884d9dbf2762b7127035e,SUSHI,SUSHI-WETH 3000 60,135.65157989471186
0xef9082944bd910d470f884d9dbf2762b7127035e,WETH,SUSHI-WETH 3000 60,135.65157989471186
0xb7b104178014f26739955526354f6e0ea9ccb19b,WETH,USDC-WETH 3000 60,135.44878604845792
0xb7b104178014f26739955526354f6e0ea9ccb19b,USDC,USDC-WETH 3000 60,135.44878604845792
0xfe62145b68ae16b59f88c121651a9019f13f3653,WETH,UNI-WETH 3000 60,135.28695826252385
0xfe62145b68ae16b59f88c121651a9019f13f3653,UNI,UNI-WETH 3000 60,135.28695826252385
0xc916a4cbf1bdd8460de0c31a4ba7b632697e6669,DAI,DAI-WETH 3000 60,135.244402517588
0xc916a4cbf1bdd8460de0c31a4ba7b632697e6669,WETH,DAI-WETH 3000 60,135.244402517588
0xd88175452b8b32801d34b750c4db598d15718685,USDT,WETH-USDT 3000 60,135.04544319340036
0xd88175452b8b32801d34b750c4db598d15718685,WETH,WETH-USDT 3000 60,135.04544319340036
0xa9c4ddeae2e29f60e878e2ed08f97fb0e339f6b0,GTC,WETH-GTC 10000 200,134.9526013883817
0xa9c4ddeae2e29f60e878e2ed08f97fb0e339f6b0,WETH,WETH-GTC 10000 200,134.9526013883817
0xb1dc45778cfdedfca61b3dc7277a8e66d4dcb5b6,USDC,USDC-WETH 3000 60,134.72976336018965
0xb1dc45778cfdedfca61b3dc7277a8e66d4dcb5b6,WETH,USDC-WETH 3000 60,134.72976336018965
0x62bbcefbc1bfe0b3f7e9e9bba92448eae0b4d3e2,USDC,USDC-USDT 500 10,134.50739848835127
0x62bbcefbc1bfe0b3f7e9e9bba92448eae0b4d3e2,USDT,USDC-USDT 500 10,134.50739848835127
0x6686db6ede1acd9d912710debcac2f7ab35fd2e9,USDC,USDC-WETH 3000 60,134.31711927174743
0x6686db6ede1acd9d912710debcac2f7ab35fd2e9,WETH,USDC-WETH 3000 60,134.31711927174743
0xa9669bf21a328f2955ae7fcbbe2dcebd92ada7c0,UNI,UNI-LINK 3000 60,134.1871384692733
0xa9669bf21a328f2955ae7fcbbe2dcebd92ada7c0,LINK,UNI-LINK 3000 60,134.1871384692733
0xe4e2156eed94f06e78b04f62270c1cac92147e60,WETH,WETH-USDT 3000 60,134.09335111449855
0xe4e2156eed94f06e78b04f62270c1cac92147e60,USDT,WETH-USDT 3000 60,134.09335111449855
0x6b935de9605eba047d1895c26df1ef008649a05f,C3,WETH-C3 10000 200,133.9604277626944
0x6b935de9605eba047d1895c26df1ef008649a05f,WETH,WETH-C3 10000 200,133.9604277626944
0x9e969148701cb11daaa7fb246f0c4d7cffc38a4f,TRU,WETH-TRU 3000 60,133.93275826803276
0x9e969148701cb11daaa7fb246f0c4d7cffc38a4f,WETH,WETH-TRU 3000 60,133.93275826803276
0x5acfbbf0aa370f232e341bc0b1a40e996c960e07,UNI,UNI-USDT 3000 60,133.75733249263382
0x5acfbbf0aa370f232e341bc0b1a40e996c960e07,USDT,UNI-USDT 3000 60,133.75733249263382
0x0cf7d0c1932fdef71107ec586a26aeaf91bc5352,WETH,UNI-WETH 3000 60,133.43840579578827
0x0cf7d0c1932fdef71107ec586a26aeaf91bc5352,UNI,UNI-WETH 3000 60,133.43840579578827
0x19360799a15730fac556088793895aa7650ee442,DAI,DAI-USDT 500 10,133.3380979838505
0x19360799a15730fac556088793895aa7650ee442,USDT,DAI-USDT 500 10,133.3380979838505
0x1d877d49c66953840f3289387aff508f2ab49340,WETH,USDC-WETH 3000 60,133.3055180822024
0x1d877d49c66953840f3289387aff508f2ab49340,USDC,USDC-WETH 3000 60,133.3055180822024
0x06a50a676a9170564bb9d8e4bde477f5e97e15c9,WETH,WETH-USDT 3000 60,133.25356672584772
0x06a50a676a9170564bb9d8e4bde477f5e97e15c9,USDT,WETH-USDT 3000 60,133.25356672584772
0xf55d7a2f553be0beaedce903103a2a13e9b5508c,USDC,USDC-WETH 3000 60,133.22428769504657
0xf55d7a2f553be0beaedce903103a2a13e9b5508c,WETH,USDC-WETH 3000 60,133.22428769504657
0x2ef9834de85f62f36fe39cb3387d30469762ad1b,WETH,DAI-WETH 3000 60,133.15946214966914
0x2ef9834de85f62f36fe39cb3387d30469762ad1b,DAI,DAI-WETH 3000 60,133.15946214966914
0xc39945e99f002a87c06a46e96c040be6e8dd2c2c,USDT,WETH-USDT 3000 60,133.1524016843216
0xc39945e99f002a87c06a46e96c040be6e8dd2c2c,WETH,WETH-USDT 3000 60,133.1524016843216
0xa95137c99bf37eb329cac533a5ab8df6e70a6b6c,TRU,DAI-TRU 10000 200,133.15175255887712
0xa95137c99bf37eb329cac533a5ab8df6e70a6b6c,DAI,DAI-TRU 10000 200,133.15175255887712
0xbd70a39ebe1123e891e4dcdb8e5e3eb905a9f9c7,WETH,WBTC-WETH 3000 60,133.14530069216715
0xbd70a39ebe1123e891e4dcdb8e5e3eb905a9f9c7,WBTC,WBTC-WETH 3000 60,133.14530069216715
0xc13a5997c4cf8727a2a9e564977365dbab0dcfbc,WETH,DAI-WETH 3000 60,132.76197861561906
0xc13a5997c4cf8727a2a9e564977365dbab0dcfbc,DAI,DAI-WETH 3000 60,132.76197861561906
0x3912a5a367550d495a276a03364dc90dcd42a6e3,ETH2x-FLI,ETH2x-FLI-WETH 3000 60,132.7198037367771
0x3912a5a367550d495a276a03364dc90dcd42a6e3,WETH,ETH2x-FLI-WETH 3000 60,132.7198037367771
0xf8d56b6b94bd2a7f4915270f57bf66843ac3894f,WETH,RNDR-WETH 3000 60,132.51530610829903
0xf8d56b6b94bd2a7f4915270f57bf66843ac3894f,RNDR,RNDR-WETH 3000 60,132.51530610829903
0xc2c6777356705c305225c96e09641b06a4ae636b,WBTC,WBTC-WETH 3000 60,132.4932920650018
0xc2c6777356705c305225c96e09641b06a4ae636b,WETH,WBTC-WETH 3000 60,132.4932920650018
0xf9b40f964ffd09289eb5673802424662bc810d48,USDC,USDC-WETH 3000 60,132.43021312966218
0xf9b40f964ffd09289eb5673802424662bc810d48,WETH,USDC-WETH 3000 60,132.43021312966218
0x9f2c39bbf9062603e4c785d123f50916735ef14d,SHIB,SHIB-WETH 3000 60,132.27623590060432
0x9f2c39bbf9062603e4c785d123f50916735ef14d,WETH,SHIB-WETH 3000 60,132.27623590060432
0x7260f7927a25949c15b7c4cbcf936510bf34c81b,WETH,WETH-$DG 3000 60,132.2534592354094
0x7260f7927a25949c15b7c4cbcf936510bf34c81b,$DG,WETH-$DG 3000 60,132.2534592354094
0x64ead4c75d63946a0837962166a407dc1d2bc203,WETH,RPL-WETH 3000 60,131.87787972967737
0x64ead4c75d63946a0837962166a407dc1d2bc203,RPL,RPL-WETH 3000 60,131.87787972967737
0x513bb587b14725c4a9c2a7ecf0f76de51ea73f51,WETH,UNI-WETH 3000 60,131.8428519973673
0x513bb587b14725c4a9c2a7ecf0f76de51ea73f51,UNI,UNI-WETH 3000 60,131.8428519973673
0xdf3c8e63677c79b24608bded80ced65667513bcb,WETH,WBTC-WETH 500 10,131.7093339666516
0xdf3c8e63677c79b24608bded80ced65667513bcb,WBTC,WBTC-WETH 500 10,131.7093339666516
0xafd6b4250fa493537104cec0e07667afc065b78a,WBTC,WBTC-WETH 3000 60,131.59147547048212
0xafd6b4250fa493537104cec0e07667afc065b78a,WETH,WBTC-WETH 3000 60,131.59147547048212
0x70357feda317606994fa0f9521bbcaac64b5e76f,WBTC,WBTC-WETH 3000 60,131.45246584177025
0x70357feda317606994fa0f9521bbcaac64b5e76f,WETH,WBTC-WETH 3000 60,131.45246584177025
0xc656115ca811e4d4cd3f121f657e6cf05272c6ad,WETH,WETH-USDT 3000 60,131.2563791344113
0xc656115ca811e4d4cd3f121f657e6cf05272c6ad,USDT,WETH-USDT 3000 60,131.2563791344113
0x7911d09723a917f910309fa04720e1004885e883,WETH,USDC-WETH 3000 60,131.0805291611866
0x7911d09723a917f910309fa04720e1004885e883,USDC,USDC-WETH 3000 60,131.0805291611866
0x00336cd9f823dd8b5c5741638e5038fd561f01b9,USDC,USDC-WETH 3000 60,130.86032358713467
0x00336cd9f823dd8b5c5741638e5038fd561f01b9,WETH,USDC-WETH 3000 60,130.86032358713467
0x9a87a59040f86b5879cd21cf0b0c42a0c3e2a2ad,UNI,UNI-WETH 3000 60,130.81754197650247
0x9a87a59040f86b5879cd21cf0b0c42a0c3e2a2ad,WETH,UNI-WETH 3000 60,130.81754197650247
0x5d47e871f81f84d3154aec772bcce14973112c69,WETH,WETH-USDT 3000 60,130.78666855666657
0x5d47e871f81f84d3154aec772bcce14973112c69,USDT,WETH-USDT 3000 60,130.78666855666657
0x9a93fc02758850163299207df58b814f17385b8a,SHIB,SHIB-WETH 10000 200,130.71663386060334
0x9a93fc02758850163299207df58b814f17385b8a,WETH,SHIB-WETH 10000 200,130.71663386060334
0x2070dcc95589f7d74525c1158fc91b64152f2997,DAI,DAI-WETH 3000 60,130.59548052817925
0x2070dcc95589f7d74525c1158fc91b64152f2997,WETH,DAI-WETH 3000 60,130.59548052817925
0x4f9f98da74c05567c191e11235fba90e1fd8d717,USDT,USDC-USDT 500 10,130.52326440772535
0x4f9f98da74c05567c191e11235fba90e1fd8d717,USDC,USDC-USDT 500 10,130.52326440772535
0x6a4c4695428d1bb3fac49614dfcf390bc78facfe,WETH,MKR-WETH 3000 60,130.4772789933529
0x6a4c4695428d1bb3fac49614dfcf390bc78facfe,MKR,MKR-WETH 3000 60,130.4772789933529
0x33a68cdc3e3b4151640e260dc4436fed7d1f4c05,UNI,UNI-WETH 3000 60,130.23563540580207
0x33a68cdc3e3b4151640e260dc4436fed7d1f4c05,WETH,UNI-WETH 3000 60,130.23563540580207
0xba4c6aa10d2a1882cc5f2ccc2a4812189318d20f,WETH,WETH-USDT 3000 60,129.98921387809466
0xba4c6aa10d2a1882cc5f2ccc2a4812189318d20f,USDT,WETH-USDT 3000 60,129.98921387809466
0x657b3bd927ce9758b8b0d8312f8656c994fc8840,WETH,FTM-WETH 3000 60,129.97391071846053
0x657b3bd927ce9758b8b0d8312f8656c994fc8840,FTM,FTM-WETH 3000 60,129.97391071846053
0x76bf3c40beb042bbe0b3fe8b549f3f6c287a5d22,WETH,COMP-WETH 3000 60,129.87038615643564
0x76bf3c40beb042bbe0b3fe8b549f3f6c287a5d22,COMP,COMP-WETH 3000 60,129.87038615643564
0x490e61177607ac4a9126f767d319094010b74d0a,WETH,POLS-WETH 3000 60,129.55828853310484
0x490e61177607ac4a9126f767d319094010b74d0a,POLS,POLS-WETH 3000 60,129.55828853310484
0x9035b69186fca1a9a43d6d5aab62822ed666e6e0,WETH,WETH-USDT 3000 60,129.24204530041376
0x9035b69186fca1a9a43d6d5aab62822ed666e6e0,USDT,WETH-USDT 3000 60,129.24204530041376
0x933258bddd49beeca77f6d1889633c5429af45ea,USDC,USDC-WETH 3000 60,129.20249597385168
0x933258bddd49beeca77f6d1889633c5429af45ea,WETH,USDC-WETH 3000 60,129.20249597385168
0x842bf6a05dffa2f04572e0b676d0d320cd90f03b,WETH,WETH-RARI 3000 60,129.13029626148284
0x842bf6a05dffa2f04572e0b676d0d320cd90f03b,RARI,WETH-RARI 3000 60,129.13029626148284
0xdd8e2dd11d38b3e27ad4d7349a61b5c2b5af427a,LUSD,LUSD-USDC 500 10,129.0594633507276
0xdd8e2dd11d38b3e27ad4d7349a61b5c2b5af427a,USDC,LUSD-USDC 500 10,129.0594633507276
0x6be6ae3556ff7d9e1cb1d4decf4e4fd06f75fa4d,USDT,WETH-USDT 3000 60,128.89333165610458
0x6be6ae3556ff7d9e1cb1d4decf4e4fd06f75fa4d,WETH,WETH-USDT 3000 60,128.89333165610458
0x525208dd0b56c27bd10703bd675fca0509a17154,WETH,SACKS-WETH 10000 200,128.85917939857958
0x525208dd0b56c27bd10703bd675fca0509a17154,SACKS,SACKS-WETH 10000 200,128.85917939857958
0xa0b1f76214efdb64e8beb6e6612f80010b93bdcc,WETH,UNI-WETH 3000 60,128.74611810968415
0xa0b1f76214efdb64e8beb6e6612f80010b93bdcc,UNI,UNI-WETH 3000 60,128.74611810968415
0xc9eb654f216c5823d4cbf0f18517f3bac5e810f8,WETH,DAI-WETH 3000 60,128.62377313958396
0xc9eb654f216c5823d4cbf0f18517f3bac5e810f8,DAI,DAI-WETH 3000 60,128.62377313958396
0xba2b2c3883caeaa2a76e6d96c08942c348d8c571,DAI,DAI-WETH 500 10,128.35670767691192
0xba2b2c3883caeaa2a76e6d96c08942c348d8c571,WETH,DAI-WETH 500 10,128.35670767691192
0x84186634000981f399c7121bea456b5628f7d15b,HEX,HEX-WETH 3000 60,128.32791029501766
0x84186634000981f399c7121bea456b5628f7d15b,WETH,HEX-WETH 3000 60,128.32791029501766
0x76bf17c072eb1daf63edc97508c33de390129955,LINK,LINK-WETH 3000 60,128.25777883486256
0x76bf17c072eb1daf63edc97508c33de390129955,WETH,LINK-WETH 3000 60,128.25777883486256
0x9709a9f77d4349e1da4220f1458fbe9339d612e3,ETH2x-FLI,ETH2x-FLI-WETH 10000 200,128.06678853233808
0x9709a9f77d4349e1da4220f1458fbe9339d612e3,WETH,ETH2x-FLI-WETH 10000 200,128.06678853233808
0x7e9903699e7fd531b01783951ca9dcf012190716,WETH,TTT-WETH 10000 200,127.84279443709971
0x7e9903699e7fd531b01783951ca9dcf012190716,TTT,TTT-WETH 10000 200,127.84279443709971
0xa8ebe1eed676d5bfeb7f7b5933625281489af8a3,USDT,WETH-USDT 3000 60,127.82529624854071
0xa8ebe1eed676d5bfeb7f7b5933625281489af8a3,WETH,WETH-USDT 3000 60,127.82529624854071
0x7f76d49c771b5bb51b10a4975f05bff292eda7f5,TRU,WETH-TRU 3000 60,127.56942596204497
0x7f76d49c771b5bb51b10a4975f05bff292eda7f5,WETH,WETH-TRU 3000 60,127.56942596204497
0x6991fbafaa07b97e1f27e52ab13c133756f2abd6,HEX,HEX-USDC 3000 60,127.45289141295045
0x6991fbafaa07b97e1f27e52ab13c133756f2abd6,USDC,HEX-USDC 3000 60,127.45289141295045
0xcd07d5a1ff5118a7f585c006b075c876844f188e,1INCH,1INCH-WETH 3000 60,127.28075398356263
0xcd07d5a1ff5118a7f585c006b075c876844f188e,WETH,1INCH-WETH 3000 60,127.28075398356263
0xf3d6ab48cdb4dcbfa4932d9ea69543c22695a15d,ENJ,WETH-ENJ 3000 60,127.16045070057723
0xf3d6ab48cdb4dcbfa4932d9ea69543c22695a15d,WETH,WETH-ENJ 3000 60,127.16045070057723
0x000a0b24b1476f647a2a2fa4474f9ed32c685a8e,WETH,ETH2x-FLI-WETH 3000 60,127.0595513543541
0x000a0b24b1476f647a2a2fa4474f9ed32c685a8e,ETH2x-FLI,ETH2x-FLI-WETH 3000 60,127.0595513543541
0x1b7bf8dc6088aa724134397a3f292f1eeb3f0047,FORTH,FORTH-USDT 3000 60,126.95835080952796
0x1b7bf8dc6088aa724134397a3f292f1eeb3f0047,USDT,FORTH-USDT 3000 60,126.95835080952796
0xcce90fe4c7f4ceded227a66a52bc7debeb137a69,USDC,USDC-WETH 3000 60,126.35498481265303
0xcce90fe4c7f4ceded227a66a52bc7debeb137a69,WETH,USDC-WETH 3000 60,126.35498481265303
0x06a525b31deea640097f2acab236d152503d37b1,RAI,RAI-DAI 500 10,126.03495085767207
0x06a525b31deea640097f2acab236d152503d37b1,DAI,RAI-DAI 500 10,126.03495085767207
0xb8688028c54efe7d6e27405616526b23c7ae6948,DAI,DAI-USDT 500 10,125.89931234612959
0xb8688028c54efe7d6e27405616526b23c7ae6948,USDT,DAI-USDT 500 10,125.89931234612959
0x1abed56b27691ba3b5c0c68d2b0be0f1638e3d4f,WETH,UNI-WETH 3000 60,125.87715935159795
0x1abed56b27691ba3b5c0c68d2b0be0f1638e3d4f,UNI,UNI-WETH 3000 60,125.87715935159795
0x152ad1bf404061fff6d893480de08ed64035bdf4,RAI,RAI-WETH 3000 60,125.8448796830457
0x152ad1bf404061fff6d893480de08ed64035bdf4,WETH,RAI-WETH 3000 60,125.8448796830457
0xd25e6eb12904d55f889f27fda234fd4b659046cc,COMFI,COMFI-WETH 10000 200,125.78531890613091
0xd25e6eb12904d55f889f27fda234fd4b659046cc,WETH,COMFI-WETH 10000 200,125.78531890613091
0xa87dd061296a54ad2b53aec67b83857b12c7181f,UNI,UNI-WETH 3000 60,125.63079030088471
0xa87dd061296a54ad2b53aec67b83857b12c7181f,WETH,UNI-WETH 3000 60,125.63079030088471
0xaee0394c675727560f78457d5fca518b4cdd6cd9,DAI,DAI-CORN 10000 200,125.47436466729532
0xaee0394c675727560f78457d5fca518b4cdd6cd9,CORN,DAI-CORN 10000 200,125.47436466729532
0x8a57aa723a464076b8075199d9030964c925f2ee,USDC,USDC-WETH 3000 60,125.24926577668987
0x8a57aa723a464076b8075199d9030964c925f2ee,WETH,USDC-WETH 3000 60,125.24926577668987
0x29dfc3e6edb63965cf35e343fa583a926f22410c,WETH,DAI-WETH 3000 60,124.86934668142385
0x29dfc3e6edb63965cf35e343fa583a926f22410c,DAI,DAI-WETH 3000 60,124.86934668142383
0xcfc50541c3deaf725ce738ef87ace2ad778ba0c5,NFTX,NFTX-WETH 3000 60,124.78816382790416
0xcfc50541c3deaf725ce738ef87ace2ad778ba0c5,WETH,NFTX-WETH 3000 60,124.78816382790416
0x9180c11631363f1e6e8f63d3621c3c3ce54934f5,USDC,USDC-WETH 3000 60,124.74454774670215
0x9180c11631363f1e6e8f63d3621c3c3ce54934f5,WETH,USDC-WETH 3000 60,124.74454774670215
0x6c8cc6ff3e1f0441473df4f076e008322c240258,UNI,UNI-WETH 3000 60,124.38383028345777
0x6c8cc6ff3e1f0441473df4f076e008322c240258,WETH,UNI-WETH 3000 60,124.38383028345777
0x870ce4cbe75814672c0f1e62d3d19474dbca2edc,USDC,DAI-USDC 500 10,124.16740319435259
0x870ce4cbe75814672c0f1e62d3d19474dbca2edc,DAI,DAI-USDC 500 10,124.16740319435259
0x4636650a4be0f6bfa226c31b537349e9d43df6c0,WETH,UNI-WETH 500 10,124.09467567699681
0x4636650a4be0f6bfa226c31b537349e9d43df6c0,UNI,UNI-WETH 500 10,124.09467567699681
0x4565ee03a020daa77c5efb25f6dd32e28d653c27,WETH,ETH2x-FLI-WETH 3000 60,123.81210144101196
0x4565ee03a020daa77c5efb25f6dd32e28d653c27,ETH2x-FLI,ETH2x-FLI-WETH 3000 60,123.81210144101196
0xd2c92bd9502f6905e5d78f0d267b6d8f0016625d,WETH,ETH2x-FLI-WETH 3000 60,123.79560787570824
0xd2c92bd9502f6905e5d78f0d267b6d8f0016625d,ETH2x-FLI,ETH2x-FLI-WETH 3000 60,123.79560787570824
0x0f119cc79da180856f48ba317347114955ed71f1,QNT,QNT-WETH 3000 60,123.78218677699832
0x0f119cc79da180856f48ba317347114955ed71f1,WETH,QNT-WETH 3000 60,123.78218677699832
0x9ffc809de9eeafd7b2d5b43ab988b1fc1c292e86,FTM,FTM-WETH 3000 60,123.69443984882328
0x9ffc809de9eeafd7b2d5b43ab988b1fc1c292e86,WETH,FTM-WETH 3000 60,123.69443984882328
0x5dd38bcda5e5050861a09c25b210e7f8a2eb7dad,WETH,COMP-WETH 3000 60,123.46602032933542
0x5dd38bcda5e5050861a09c25b210e7f8a2eb7dad,COMP,COMP-WETH 3000 60,123.46602032933542
0x6bd72e414d4a357dbe2609029e66eaaf2ce4823c,DAI,DAI-USDT 500 10,123.20731388797626
0x6bd72e414d4a357dbe2609029e66eaaf2ce4823c,USDT,DAI-USDT 500 10,123.20731388797626
0x98bbe04eb8c802c4c2490526a115e33bce85fa4b,WETH,WBTC-WETH 3000 60,123.12914343274471
0x98bbe04eb8c802c4c2490526a115e33bce85fa4b,WBTC,WBTC-WETH 3000 60,123.12914343274471
0x2f591ddf47366c899bab6c9e73668898fbc47d75,FEI,FEI-WETH 3000 60,122.91891607907995
0x2f591ddf47366c899bab6c9e73668898fbc47d75,WETH,FEI-WETH 3000 60,122.91891607907995
0x21a465ae11875707db2a15933425f45154116022,POLS,POLS-WETH 3000 60,122.64107978113915
0x21a465ae11875707db2a15933425f45154116022,WETH,POLS-WETH 3000 60,122.64107978113915
0x35f272a684b3d5ecb77584aac5fe1f4a0ca0c379,WETH,AAVE-WETH 3000 60,122.61784632626758
0x35f272a684b3d5ecb77584aac5fe1f4a0ca0c379,AAVE,AAVE-WETH 3000 60,122.61784632626758
0x7bcff2b7c86003ecdcd1c6cf4f7b2376704cc8e0,WETH,WBTC-WETH 3000 60,122.58663141617153
0x7bcff2b7c86003ecdcd1c6cf4f7b2376704cc8e0,WBTC,WBTC-WETH 3000 60,122.58663141617153
0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,WETH,WBTC-WETH 3000 60,122.54780514646512
0xbcb1878efcde3afe50a1dbb5c7832a8c0a16071e,WBTC,WBTC-WETH 3000 60,122.54780514646512
0xeb761c3da9ffde6c85c97d28770afb9dc99bdcb9,ETH2x-FLI,ETH2x-FLI-WETH 3000 60,122.24667456300793
0xeb761c3da9ffde6c85c97d28770afb9dc99bdcb9,WETH,ETH2x-FLI-WETH 3000 60,122.24667456300793
0x547b36b9710b5fdbcd89abf983c2b944bfc6c073,WETH,DAI-WETH 3000 60,122.1105319082835
0x547b36b9710b5fdbcd89abf983c2b944bfc6c073,DAI,DAI-WETH 3000 60,122.1105319082835
0xfd55aa82c52c2c9b5d47df90ae684124f9cfc72a,UNI,UNI-USDT 3000 60,122.0042008061006
0xfd55aa82c52c2c9b5d47df90ae684124f9cfc72a,USDT,UNI-USDT 3000 60,122.0042008061006
0x2cb71d9a36d32303dd89791dce352befdaf1fa07,UNI,UNI-WETH 3000 60,121.89662424610684
0x2cb71d9a36d32303dd89791dce352befdaf1fa07,WETH,UNI-WETH 3000 60,121.89662424610684
0x2fded9efebd71a7d3097e50db26a57bb209ef6aa,WETH,WETH-ICP 3000 60,121.5233210390409
0x2fded9efebd71a7d3097e50db26a57bb209ef6aa,ICP,WETH-ICP 3000 60,121.5233210390409
0xd84d507262ef37274faf2b612560408406a84e96,VISR,WETH-VISR 3000 60,121.49364512723884
0xd84d507262ef37274faf2b612560408406a84e96,WETH,WETH-VISR 3000 60,121.49364512723884
0x72172af1bfefb4b64f81787e6fa538cf765dc871,WETH,DAI-WETH 3000 60,121.4172591836982
0x72172af1bfefb4b64f81787e6fa538cf765dc871,DAI,DAI-WETH 3000 60,121.4172591836982
0x0be3dff7df1382b43f6a15a105b559d27888624b,SUSHI,SUSHI-WETH 3000 60,121.36222176326831
0x0be3dff7df1382b43f6a15a105b559d27888624b,WETH,SUSHI-WETH 3000 60,121.36222176326831
0x9faa6a2cd5385fc277498254e535eb617ffd0c63,WETH,USDC-WETH 3000 60,121.14064140709891
0x9faa6a2cd5385fc277498254e535eb617ffd0c63,USDC,USDC-WETH 3000 60,121.14064140709891
0xe1025e226b741cc121ad4e4d25017785f8c83c76,USDC,USDC-WETH 3000 60,120.61189321659705
0xe1025e226b741cc121ad4e4d25017785f8c83c76,WETH,USDC-WETH 3000 60,120.61189321659705
0x88dbd97c8acaef3e77b280fe298efb378f27082b,USDT,WETH-USDT 3000 60,120.47552110976949
0x88dbd97c8acaef3e77b280fe298efb378f27082b,WETH,WETH-USDT 3000 60,120.47552110976949
0x8db03d7ed6f6a081c561c242412c98080e9fa13a,WETH,USDC-WETH 3000 60,120.28521493471376
0x8db03d7ed6f6a081c561c242412c98080e9fa13a,USDC,USDC-WETH 3000 60,120.28521493471376
0xffe7e8677cbbbaadd0225be2e12499004681297b,DAI,DAI-WETH 3000 60,120.18915847322094
0xffe7e8677cbbbaadd0225be2e12499004681297b,WETH,DAI-WETH 3000 60,120.18915847322094
0x56a38f34a7e1cc0e3ef881b55f2c69b40353ea30,WETH,RBC-WETH 10000 200,120.10456108677127
0x56a38f34a7e1cc0e3ef881b55f2c69b40353ea30,RBC,RBC-WETH 10000 200,120.10456108677127
0xc561c9b7035732b4ebdbae6ac43d6a293ab53896,FEI,FEI-USDT 3000 60,120.08678004822659
0xc561c9b7035732b4ebdbae6ac43d6a293ab53896,USDT,FEI-USDT 3000 60,120.08678004822659
0x6828766ad7633eea8936407b31af440c274ef5e3,DAI,DAI-WETH 3000 60,119.99159581468192
0x6828766ad7633eea8936407b31af440c274ef5e3,WETH,DAI-WETH 3000 60,119.99159581468192
0xed6c446b52d8d08ca3b90aa78bb422d15419ffb7,WETH,USDC-WETH 3000 60,119.39165881042939
0xed6c446b52d8d08ca3b90aa78bb422d15419ffb7,USDC,USDC-WETH 3000 60,119.39165881042939
0x08bc3d2a7c413c97ac10eb32e8af359d0094535d,WETH,USDC-WETH 3000 60,119.35660466605631
0x08bc3d2a7c413c97ac10eb32e8af359d0094535d,USDC,USDC-WETH 3000 60,119.35660466605631
0x12edfb3aabbec3bfb001dff9d8d386a7b26c48e0,WETH,CARDS-WETH 3000 60,119.33095329050073
0x12edfb3aabbec3bfb001dff9d8d386a7b26c48e0,CARDS,CARDS-WETH 3000 60,119.33095329050073
0x9f5947e304a2833ad28ddcf38fe6389d121371f0,AGI,AGI-WETH 3000 60,119.01045388553717
0x9f5947e304a2833ad28ddcf38fe6389d121371f0,WETH,AGI-WETH 3000 60,119.01045388553717
0xa02c2671226c89e2fb4625aba3860496e6bcf3f4,WETH,USDC-WETH 3000 60,118.63774598195926
0xa02c2671226c89e2fb4625aba3860496e6bcf3f4,USDC,USDC-WETH 3000 60,118.63774598195926
0xde7e8fb53e3eba9d49cb0bfbb9a93ac63aed07be,AGI,AGI-WETH 10000 200,118.60094668976132
0xde7e8fb53e3eba9d49cb0bfbb9a93ac63aed07be,WETH,AGI-WETH 10000 200,118.60094668976132
0x54f57bd5b70758fc0900fb5df8ece455d5293dac,XOR,XOR-WETH 3000 60,118.50158936975566
0x54f57bd5b70758fc0900fb5df8ece455d5293dac,WETH,XOR-WETH 3000 60,118.50158936975566
0xd30b2795c5dc6cce667b4f1c7d1718ddae7f0008,UNI,UNI-WETH 3000 60,118.44234395804169
0xd30b2795c5dc6cce667b4f1c7d1718ddae7f0008,WETH,UNI-WETH 3000 60,118.44234395804169
0xa46b15c23ae6a00e6f4c54badcc8ffa44cc3e10e,WETH,STC-WETH 10000 200,118.32238379098776
0xa46b15c23ae6a00e6f4c54badcc8ffa44cc3e10e,STC,STC-WETH 10000 200,118.32238379098776
0x5ef1876eb1c0943f29355f2017757cfb84d31ed0,WETH,FTM-WETH 3000 60,118.27792210021785
0x5ef1876eb1c0943f29355f2017757cfb84d31ed0,FTM,FTM-WETH 3000 60,118.27792210021785
0xa74fb7544d54a1d8f8178b6ae3f2700ebd3a65ba,WETH,UNI-WETH 3000 60,118.25285576888089
0xa74fb7544d54a1d8f8178b6ae3f2700ebd3a65ba,UNI,UNI-WETH 3000 60,118.25285576888088
0xb792e02dad7b7b5a7a9ba84547e73a9160cdd2ce,WETH,SHIB-WETH 3000 60,118.15615839435341
0xb792e02dad7b7b5a7a9ba84547e73a9160cdd2ce,SHIB,SHIB-WETH 3000 60,118.15615839435341
0x69daa47f4773121d58e28d73d4afaa6a2ad7b9cd,WETH,WETH-USDT 3000 60,117.91491981806455
0x69daa47f4773121d58e28d73d4afaa6a2ad7b9cd,USDT,WETH-USDT 3000 60,117.91491981806455
0xd3f80e1b8059534db5cb88dc7b3945d21f6d42fa,MATIC,MATIC-WETH 3000 60,117.80012086218943
0xd3f80e1b8059534db5cb88dc7b3945d21f6d42fa,WETH,MATIC-WETH 3000 60,117.80012086218943
